#{"t_start": 1738319537.8338854, "env_id": null}
r,l,t
850481.0,8000,21103.995581
384875.4,8000,21108.965207
733147.4,8000,21113.922417
923554.4,8000,21121.101971
532825.6,8000,21126.087101
730244.8,8000,21131.071913
1019071.0,8000,21136.05316
448430.2,8000,21141.052225
516150.4,8000,21148.291808
435950.6,8000,21153.310114
443142.0,8000,21158.324944
944750.0,8000,21163.337267
543012.2,8000,21168.353818
901026.8,8000,21175.58746
1111587.8,8000,21180.613915
1168704.4,8000,21185.636834
1104132.4,8000,21190.666332
521248.4,8000,21195.696296
474164.4,8000,21202.91682
426055.2,8000,21207.932901
612254.4,8000,21212.952031
533635.2,8000,21217.962082
484630.6,8000,21222.979954
430539.4,8000,21230.198883
442783.6,8000,21235.229956
464943.6,8000,21240.247734
428331.8,8000,21245.262406
455130.0,8000,21250.28303
1102607.4,8000,21257.484477
801469.6,8000,21262.497556
363210.8,8000,21267.513821
1039501.0,8000,21272.520445
530171.2,8000,21277.538079
413620.6,8000,21284.75595
533932.6,8000,21289.769056
538031.2,8000,21294.782241
591687.8,8000,21299.796444
510883.8,8000,21304.813124
977458.8,8000,21312.042547
539034.0,8000,21317.057118
914038.8,8000,21322.073388
918655.8,8000,21327.083169
789857.6,8000,21332.079147
3411787.2,8000,21339.326458
-12988.0,8000,21344.404603
3341951.6,8000,21349.438219
3100585.2,8000,21354.470908
-8378.6,8000,21359.54054
1534861.8,8000,21366.793474
-15643.2,8000,21371.905841
3921354.0,8000,21376.961913
-16395.2,8000,21382.059093
3897549.2,8000,21387.112318
4189737.8,8000,21394.371295
4051383.8,8000,21399.423886
4152869.2,8000,21404.464352
4073406.0,8000,21409.502965
4121961.4,8000,21414.535892
4112280.4,8000,21421.756508
-9972.8,8000,21426.825586
4412318.6,8000,21431.849983
-11056.0,8000,21436.915557
-15927.6,8000,21441.983257
3805663.0,8000,21449.208437
-16041.6,8000,21454.277381
3072946.0,8000,21459.302839
4104729.2,8000,21464.329116
4266542.2,8000,21469.358287
2447915.8,8000,21476.563666
2748024.4,8000,21481.573854
1731462.6,8000,21486.596363
3084990.6,8000,21491.623135
2221463.4,8000,21496.650021
917746.2,8000,21503.889001
2037271.4,8000,21508.938217
2613642.6,8000,21513.978567
1296182.4,8000,21519.009316
-6933.6,8000,21524.087449
-16788.2,8000,21531.371087
-16921.2,8000,21536.451927
3738684.4,8000,21541.488806
-13841.6,8000,21546.563783
-15885.8,8000,21551.638936
-16898.4,8000,21558.920335
-16135.8,8000,21563.997463
-16633.0,8000,21569.072437
-16373.6,8000,21574.147079
-16859.6,8000,21579.229067
4567185.6,8000,21586.483473
-15939.6,8000,21591.570924
-16923.0,8000,21596.664428
-14724.8,8000,21601.757801
-16866.4,8000,21606.84497
-15698.6,8000,21614.067883
-16915.2,8000,21619.140788
-16870.6,8000,21624.212083
2482155.2,8000,21629.233386
-16854.6,8000,21634.308872
-16482.8,8000,21641.596787
-16771.6,8000,21646.691612
2582176.2,8000,21651.72184
-6105.8,8000,21656.796081
-15658.2,8000,21661.875251
579094.2,8000,21669.113252
596.4,8000,21674.17187
743208.4,8000,21679.193548
611772.2,8000,21684.223708
-7865.6,8000,21689.289353
4572272.6,8000,21696.551463
3545692.0,8000,21701.615856
4026362.2,8000,21706.673427
-11128.6,8000,21711.76905
4380047.2,8000,21716.824266
3437940.0,8000,21724.057192
4001324.4,8000,21729.094292
5155457.0,8000,21734.131464
3479316.6,8000,21739.188597
-10803.6,8000,21744.268117
3128688.6,8000,21751.497392
3952799.4,8000,21756.531317
3287542.6,8000,21761.569808
3553683.8,8000,21766.607282
4054082.0,8000,21771.635471
4534074.6,8000,21778.883547
3893516.6,8000,21783.942038
4791705.4,8000,21788.996356
-10437.2,8000,21794.08564
4555829.0,8000,21799.138344
2775634.2,8000,21806.383273
3809903.4,8000,21811.440655
3417052.0,8000,21816.498349
4624027.2,8000,21821.558321
3624787.4,8000,21826.615621
3735161.0,8000,21833.936103
4183557.8,8000,21838.969084
3966423.8,8000,21844.00318
3555118.2,8000,21849.03661
3506176.8,8000,21854.062597
800146.4,8000,21861.289224
577763.0,8000,21866.31864
676914.6,8000,21871.344226
485757.0,8000,21876.376356
677730.4,8000,21881.400901
-17014.4,8000,21888.678496
1646779.4,8000,21893.728803
1827748.0,8000,21898.788393
1950528.2,8000,21903.837186
-8633.2,8000,21908.9142
821901.0,8000,21916.131837
1115838.6,8000,21921.148755
655944.0,8000,21926.171273
-9873.2,8000,21931.230111
1100615.6,8000,21936.245141
505874.0,8000,21943.669223
460411.4,8000,21948.661689
511295.0,8000,21953.653072
1015936.8,8000,21958.647089
570678.2,8000,21963.638881
521046.2,8000,21970.811318
776914.0,8000,21975.804617
952673.0,8000,21980.790656
730266.4,8000,21985.784019
751624.2,8000,21990.787738
1004577.8,8000,21998.34119
694289.8,8000,22003.376986
1067436.2,8000,22008.407545
906901.6,8000,22013.444033
526466.0,8000,22018.479961
490608.8,8000,22025.711349
752667.8,8000,22030.740535
631803.2,8000,22035.763029
894283.8,8000,22040.791868
531690.2,8000,22045.815261
582557.2,8000,22053.051493
525679.2,8000,22058.096655
566543.0,8000,22063.134837
532559.8,8000,22068.158311
448672.4,8000,22073.199684
419968.2,8000,22080.417273
558794.6,8000,22085.457453
384312.4,8000,22090.488229
402204.2,8000,22095.521722
417225.8,8000,22100.542677
464742.8,8000,22106.651859
400822.6,8000,22111.672386
395561.4,8000,22116.689602
519367.8,8000,22121.711917
527272.0,8000,22126.736314
375328.4,8000,22133.972297
511674.8,8000,22138.999187
513528.4,8000,22144.025573
498321.8,8000,22149.051358
462211.4,8000,22154.077818
462358.6,8000,22161.281648
416515.4,8000,22166.306928
419485.6,8000,22171.335749
389614.2,8000,22176.367179
485920.2,8000,22181.393442
476957.8,8000,22188.913089
424712.2,8000,22193.94863
487815.8,8000,22198.982196
447213.2,8000,22204.012296
443096.4,8000,22209.040696
417327.8,8000,22216.645114
2419.2,8000,22221.720351
370952.2,8000,22226.762872
371286.0,8000,22231.805315
338555.6,8000,22236.851417
358327.2,8000,22244.069714
371991.2,8000,22249.095397
402828.4,8000,22254.099054
792091.0,8000,22259.109264
-5585.0,8000,22264.166065
360006.6,8000,22271.344329
299.8,8000,22276.368355
565565.4,8000,22281.350562
355660.4,8000,22286.332594
365.8,8000,22291.340899
477256.0,8000,22298.54915
423557.8,8000,22303.581039
406916.8,8000,22308.609957
729959.2,8000,22313.634858
385723.8,8000,22318.656769
377473.0,8000,22325.867566
381826.4,8000,22330.88734
395003.6,8000,22335.912829
617183.6,8000,22340.923102
464674.2,8000,22345.939564
355616.0,8000,22353.11569
651041.6,8000,22358.098476
330027.4,8000,22363.092848
390431.4,8000,22368.117686
383337.6,8000,22373.107751
376699.2,8000,22380.274423
401490.8,8000,22385.276421
758226.8,8000,22390.269921
379352.0,8000,22395.271575
351290.6,8000,22400.270218
375505.0,8000,22407.425818
432390.2,8000,22412.405588
514596.8,8000,22417.38538
435950.8,8000,22422.361018
387591.2,8000,22427.355554
388684.4,8000,22434.546677
518684.6,8000,22439.538449
409195.0,8000,22444.536474
389097.6,8000,22449.537189
547729.6,8000,22454.531948
450651.6,8000,22461.70326
445567.0,8000,22466.686527
408394.0,8000,22471.675031
418482.6,8000,22476.662511
398843.4,8000,22481.647291
392175.6,8000,22488.86863
434779.0,8000,22493.899575
455756.8,8000,22498.947018
440919.4,8000,22503.975123
495628.6,8000,22508.996495
411019.8,8000,22516.234815
470272.6,8000,22521.27549
406972.2,8000,22526.322235
388546.2,8000,22531.368371
445776.4,8000,22536.404695
408382.4,8000,22543.627088
405000.2,8000,22548.637173
360922.2,8000,22553.659515
454089.8,8000,22558.6779
433866.6,8000,22563.708496
422996.2,8000,22570.946954
389610.2,8000,22575.988867
388943.0,8000,22581.039567
401118.4,8000,22586.081399
371337.8,8000,22591.123214
380993.6,8000,22598.393028
447108.8,8000,22603.434345
390703.4,8000,22608.468693
409891.4,8000,22613.501543
398050.0,8000,22618.534046
411939.4,8000,22625.751976
427232.2,8000,22630.75968
453615.8,8000,22635.769942
413940.4,8000,22640.780422
438137.0,8000,22645.788392
398942.6,8000,22653.017201
403984.8,8000,22658.057444
392336.2,8000,22663.092445
422906.6,8000,22668.128793
422487.0,8000,22673.162681
421312.0,8000,22680.398185
452352.8,8000,22685.433393
422980.8,8000,22690.486541
431794.0,8000,22695.523944
434385.2,8000,22700.554997
436025.4,8000,22707.735296
445641.2,8000,22712.725981
426227.6,8000,22717.735725
427665.2,8000,22722.721016
386684.8,8000,22727.71002
438461.2,8000,22734.859839
438432.6,8000,22739.847044
356466.6,8000,22744.838022
436329.8,8000,22749.807987
433590.4,8000,22754.792669
376980.0,8000,22761.951843
448659.2,8000,22766.929558
439129.0,8000,22771.908295
453983.0,8000,22776.899218
451811.6,8000,22781.873982
395535.6,8000,22789.021218
403410.8,8000,22793.98166
405706.8,8000,22798.96394
426034.6,8000,22803.9409
467976.4,8000,22808.910355
432545.8,8000,22816.060555
417043.2,8000,22821.052703
456788.8,8000,22826.036713
411487.8,8000,22831.026082
377705.4,8000,22836.02164
446847.8,8000,22843.19637
392608.8,8000,22848.173881
435672.6,8000,22853.148174
414328.2,8000,22858.122514
384577.2,8000,22863.095447
412403.4,8000,22870.248105
391153.0,8000,22875.223643
392676.0,8000,22880.203033
564177.0,8000,22885.162354
492740.4,8000,22890.135499
493537.2,8000,22897.294719
367842.8,8000,22902.288005
358483.2,8000,22907.27897
377524.6,8000,22912.263435
378011.6,8000,22917.254249
355663.8,8000,22924.416731
372910.8,8000,22929.395668
518234.0,8000,22934.371824
428024.6,8000,22939.351723
409123.8,8000,22944.345439
442813.4,8000,22951.50806
476568.8,8000,22956.499079
616917.2,8000,22961.468675
462636.2,8000,22966.46029
441916.4,8000,22971.44472
418846.2,8000,22978.619925
439605.0,8000,22983.609445
384911.0,8000,22988.601488
416119.8,8000,22993.589605
450581.0,8000,22998.581762
477528.4,8000,23005.732682
405237.0,8000,23010.710192
423840.6,8000,23015.689743
499994.8,8000,23020.665217
461260.2,8000,23025.64452
425472.0,8000,23032.839405
366260.6,8000,23037.835012
565082.6,8000,23042.822908
428566.8,8000,23047.807452
498018.6,8000,23052.79346
375741.0,8000,23059.960871
631512.2,8000,23064.958782
700053.0,8000,23069.950649
352933.4,8000,23074.948473
554415.4,8000,23079.94277
702521.2,8000,23087.127306
436439.8,8000,23092.122198
339394.2,8000,23097.133523
367820.6,8000,23102.127434
638333.4,8000,23107.125248
470841.4,8000,23114.3011
427088.8,8000,23119.284044
626369.4,8000,23124.264665
-8928.4,8000,23129.286422
-15905.6,8000,23134.313188
373713.0,8000,23141.497154
472245.6,8000,23146.489315
494478.4,8000,23151.485274
392409.8,8000,23156.485152
594593.8,8000,23161.496864
411821.8,8000,23168.674202
466014.4,8000,23173.673144
419939.0,8000,23178.657928
413798.0,8000,23183.650477
455427.2,8000,23188.644462
421515.4,8000,23196.114362
437295.4,8000,23201.085342
445308.8,8000,23206.074613
430847.4,8000,23211.065081
423509.2,8000,23216.043423
441883.2,8000,23223.604955
419967.0,8000,23228.606504
388666.4,8000,23233.604819
396355.8,8000,23238.608362
442211.0,8000,23243.603271
347904.6,8000,23250.800436
408986.4,8000,23255.790778
471643.6,8000,23260.779372
411965.6,8000,23265.767548
444810.6,8000,23270.757169
378581.0,8000,23276.808745
455918.2,8000,23281.794194
426513.0,8000,23286.770419
446601.8,8000,23291.744562
439146.8,8000,23296.715213
388961.0,8000,23303.875815
421989.2,8000,23308.858442
434564.0,8000,23313.834963
426080.0,8000,23318.800969
429502.4,8000,23323.779624
448073.4,8000,23331.041639
425119.8,8000,23336.025572
376678.2,8000,23341.000018
385335.0,8000,23345.988966
393917.6,8000,23350.969953
389950.0,8000,23358.139004
414824.8,8000,23363.131918
431288.8,8000,23368.117326
422187.4,8000,23373.108129
432098.2,8000,23378.101838
424978.2,8000,23385.274706
452251.2,8000,23390.263088
398819.8,8000,23395.256718
456157.2,8000,23400.228673
436592.6,8000,23405.207018
1977887.6,8000,23412.65762
2897142.4,8000,23417.643497
1259539.2,8000,23422.636881
1730485.0,8000,23427.621598
2532384.8,8000,23432.611252
444958.8,8000,23440.174866
770667.2,8000,23445.157175
787930.4,8000,23450.146268
747131.2,8000,23455.136055
632664.8,8000,23460.111969
427124.0,8000,23467.288594
379460.6,8000,23472.276788
420548.4,8000,23477.259806
430215.4,8000,23482.241134
434971.6,8000,23487.223216
949539.2,8000,23494.391454
665976.0,8000,23499.432086
835262.6,8000,23504.464003
532480.0,8000,23509.504
739875.6,8000,23514.532764
386808.6,8000,23521.723947
403576.8,8000,23526.769834
490529.6,8000,23531.809165
456186.8,8000,23536.85723
397156.4,8000,23541.899295
933928.2,8000,23549.08023
577705.6,8000,23554.10471
709625.4,8000,23559.139506
843900.8,8000,23564.173866
981410.4,8000,23569.236602
412575.0,8000,23576.406133
648890.6,8000,23581.427067
476011.2,8000,23586.442763
951346.4,8000,23591.457266
844369.8,8000,23596.470315
664530.4,8000,23603.650298
841255.8,8000,23608.68271
840250.4,8000,23613.722481
794180.0,8000,23618.753471
823328.0,8000,23623.80227
384673.2,8000,23631.33096
475933.8,8000,23636.346597
447998.0,8000,23641.363786
386243.4,8000,23646.386757
440940.4,8000,23651.405877
489589.2,8000,23658.655876
395713.8,8000,23663.675467
411579.8,8000,23668.695154
-1801.6,8000,23673.760389
411743.8,8000,23678.778774
440506.6,8000,23685.956801
403315.2,8000,23691.006231
468803.4,8000,23696.023464
507821.0,8000,23701.060639
410118.8,8000,23706.086286
458892.2,8000,23713.263163
394433.2,8000,23718.296316
425424.0,8000,23723.328118
406808.0,8000,23728.348168
-7390.0,8000,23733.411169
467242.8,8000,23740.980639
416061.0,8000,23746.014332
373935.8,8000,23751.055616
465778.2,8000,23756.08942
382648.6,8000,23761.11417
480177.2,8000,23768.688773
387654.2,8000,23773.720052
436402.0,8000,23778.739858
400403.6,8000,23783.773499
429254.0,8000,23788.803628
415074.0,8000,23796.01998
416623.4,8000,23801.038003
425014.6,8000,23806.055521
458875.4,8000,23811.112489
356870.2,8000,23816.136684
379874.8,8000,23823.29745
446689.6,8000,23828.272454
435209.2,8000,23833.248122
477413.6,8000,23838.218083
436126.0,8000,23843.200681
412304.4,8000,23850.379867
457698.6,8000,23855.360602
431158.2,8000,23860.348783
418521.4,8000,23865.329879
386837.6,8000,23870.321034
421485.2,8000,23877.486485
436327.2,8000,23882.463657
405479.6,8000,23887.451883
475447.8,8000,23892.424803
416620.8,8000,23897.396307
412939.4,8000,23904.570198
389213.2,8000,23909.598127
429817.2,8000,23914.582683
393633.0,8000,23919.56925
415937.2,8000,23924.558291
844761.2,8000,23931.726666
768024.8,8000,23936.726233
746849.2,8000,23941.708712
1107725.2,8000,23946.691447
577551.0,8000,23951.680186
1087729.2,8000,23958.869591
985101.4,8000,23963.875304
900042.8,8000,23968.890517
946351.2,8000,23973.904595
842861.2,8000,23978.902042
387165.4,8000,23986.077671
483832.8,8000,23991.065389
452292.8,8000,23996.048106
349186.2,8000,24001.038764
472725.0,8000,24006.089975
448634.6,8000,24013.306102
510566.6,8000,24018.312038
391384.8,8000,24023.332649
475504.0,8000,24028.353456
421802.8,8000,24033.375702
477151.2,8000,24040.586761
618550.2,8000,24045.612048
466172.4,8000,24050.68272
525491.6,8000,24055.70302
374283.0,8000,24060.725774
662565.2,8000,24067.95968
624320.0,8000,24072.990554
535618.2,8000,24078.022186
401443.2,8000,24083.052161
566273.4,8000,24088.077387
375690.6,8000,24095.297847
365402.8,8000,24100.328083
447927.0,8000,24105.362165
345398.4,8000,24110.398999
444296.6,8000,24115.427365
492248.4,8000,24122.648533
442339.4,8000,24127.686435
410327.8,8000,24132.727603
476296.0,8000,24137.762818
1025604.8,8000,24142.813252
413568.0,8000,24150.064202
301235.4,8000,24155.126348
379315.4,8000,24160.183621
438269.0,8000,24165.238602
413710.2,8000,24170.313847
430361.2,8000,24177.556001
516594.4,8000,24182.588855
546763.0,8000,24187.607707
646055.6,8000,24192.623309
419128.6,8000,24197.656264
635469.0,8000,24204.857349
386689.2,8000,24209.891525
539376.4,8000,24214.921751
663606.8,8000,24219.936455
461989.4,8000,24224.957099
482501.2,8000,24232.188907
613151.0,8000,24237.197775
476248.2,8000,24242.224502
512851.2,8000,24247.252824
414605.6,8000,24252.280171
397981.4,8000,24259.502632
373228.0,8000,24264.53321
369098.0,8000,24269.571182
643005.6,8000,24274.585601
400600.4,8000,24279.618383
485185.0,8000,24286.792366
394792.8,8000,24291.780288
427167.6,8000,24296.778734
382815.4,8000,24301.766366
399819.2,8000,24306.751615
369504.8,8000,24313.917533
378724.4,8000,24318.902836
486913.6,8000,24323.887009
522505.0,8000,24328.863142
431108.0,8000,24333.846
599965.0,8000,24341.008205
385683.4,8000,24346.010786
427815.8,8000,24350.996996
398083.6,8000,24355.98713
417186.8,8000,24360.994912
394415.8,8000,24368.167853
593950.4,8000,24373.171735
436370.0,8000,24378.164335
434219.4,8000,24383.167056
375400.2,8000,24388.154192
357845.0,8000,24395.717937
394514.6,8000,24400.75324
911169.4,8000,24405.774146
772355.4,8000,24410.809272
401849.8,8000,24415.888194
433026.4,8000,24422.015445
400480.2,8000,24427.055539
433263.8,8000,24432.093479
513109.2,8000,24437.129292
350392.6,8000,24442.166656
405314.8,8000,24449.371517
627124.0,8000,24454.380162
432275.0,8000,24459.392263
368715.2,8000,24464.405282
368892.4,8000,24469.419102
411346.2,8000,24476.639513
887691.8,8000,24481.655203
494668.2,8000,24486.676276
410879.4,8000,24491.703833
584904.8,8000,24496.720572
361442.0,8000,24503.949346
375050.2,8000,24508.977877
492945.4,8000,24513.993154
408641.6,8000,24519.017108
396641.0,8000,24524.037722
402540.8,8000,24531.289275
563651.0,8000,24536.269672
522941.2,8000,24541.248505
788160.6,8000,24546.217797
761022.0,8000,24551.182336
649560.4,8000,24558.3391
797711.0,8000,24563.307179
409385.8,8000,24568.287261
391273.6,8000,24573.268501
498594.8,8000,24578.248432
1650024.8,8000,24585.417972
771971.4,8000,24590.402558
1396683.4,8000,24595.405232
1884171.6,8000,24600.39567
-10784.8,8000,24605.429199
2334978.0,8000,24612.625915
2498222.8,8000,24617.617103
2195083.0,8000,24622.606826
2463556.0,8000,24627.595905
1583778.4,8000,24632.584482
942794.6,8000,24639.759348
881129.6,8000,24644.737716
746274.0,8000,24649.724535
1539094.6,8000,24654.704089
1345971.4,8000,24659.681479
2286957.0,8000,24666.860926
2392254.4,8000,24671.857905
1782830.2,8000,24676.852679
1052656.6,8000,24681.847771
2246089.2,8000,24686.831056
1787634.4,8000,24693.986994
2163791.8,8000,24698.984622
-8718.2,8000,24704.00289
2187023.6,8000,24708.980313
2195309.6,8000,24713.958825
-9789.2,8000,24721.146887
1777476.8,8000,24726.122342
-12429.0,8000,24731.143084
759594.4,8000,24736.112376
-14085.8,8000,24741.133262
558247.4,8000,24748.302603
1649267.4,8000,24753.280813
522674.6,8000,24758.264361
1183990.2,8000,24763.269835
1059473.0,8000,24768.246677
2478463.2,8000,24775.403047
-9197.2,8000,24780.438359
-9766.2,8000,24785.465358
1053507.4,8000,24790.452304
1875130.4,8000,24795.43961
2109012.2,8000,24802.616691
2604959.6,8000,24807.63694
2156413.6,8000,24812.625312
2064995.6,8000,24817.617329
2229290.6,8000,24822.609901
516368.6,8000,24829.764755
1685755.2,8000,24834.755916
1645819.4,8000,24839.752298
722866.8,8000,24844.732595
1597842.8,8000,24849.711733
989675.8,8000,24856.858117
491634.0,8000,24861.825214
498759.4,8000,24866.791755
472198.0,8000,24871.765595
1318329.2,8000,24876.730267
411417.0,8000,24883.880399
367862.4,8000,24888.867691
433522.0,8000,24893.840601
403863.8,8000,24898.824945
451531.8,8000,24903.81912
414192.2,8000,24911.026303
351696.4,8000,24916.250713
433264.0,8000,24921.254793
417066.6,8000,24926.247742
441771.8,8000,24931.242576
383357.4,8000,24938.523633
445838.6,8000,24943.51945
416827.4,8000,24948.514305
470718.8,8000,24953.489727
447560.6,8000,24958.468792
483457.0,8000,24965.609597
514521.0,8000,24970.56556
378211.0,8000,24975.536112
410858.6,8000,24980.504633
467004.6,8000,24985.469043
381482.0,8000,24992.631493
441374.4,8000,24997.602605
413194.8,8000,25002.574262
447538.0,8000,25007.557261
424387.0,8000,25012.525218
393324.0,8000,25019.691358
454928.8,8000,25024.669168
427124.2,8000,25029.645862
405676.0,8000,25034.616824
393583.2,8000,25039.592187
408972.8,8000,25046.751204
424752.4,8000,25051.737545
439590.6,8000,25056.714448
449805.0,8000,25061.694744
431384.8,8000,25066.671957
419141.8,8000,25073.837593
391115.4,8000,25078.826911
410390.0,8000,25083.813436
412048.2,8000,25088.778167
439433.4,8000,25093.761401
406106.8,8000,25100.917854
367483.0,8000,25105.922741
439695.6,8000,25110.91219
408341.2,8000,25115.905127
350851.4,8000,25120.917086
446254.4,8000,25128.022532
423037.8,8000,25133.005995
427693.8,8000,25137.995601
420361.8,8000,25142.984514
442654.6,8000,25147.963386
413621.4,8000,25155.137624
534732.6,8000,25160.114334
445743.8,8000,25165.097405
386956.2,8000,25170.086332
444766.0,8000,25175.068191
492022.8,8000,25182.233662
395813.8,8000,25187.21396
516982.0,8000,25192.187879
402602.0,8000,25197.181612
470098.8,8000,25202.1584
419362.2,8000,25209.325628
382807.2,8000,25214.30906
479176.4,8000,25219.288877
372575.6,8000,25224.271468
379333.0,8000,25229.259151
251315.6,8000,25236.462261
377022.4,8000,25241.466869
-6915.6,8000,25246.509963
570789.0,8000,25251.50738
-16044.4,8000,25256.566513
414361.0,8000,25263.738057
-16005.6,8000,25268.766679
-16052.8,8000,25273.79696
-16268.4,8000,25278.826982
-16116.8,8000,25283.858329
-16308.2,8000,25291.074121
-9562.6,8000,25296.102549
-15917.6,8000,25301.134322
-10617.0,8000,25306.163561
-8245.2,8000,25311.189248
-16300.6,8000,25318.405883
-12391.6,8000,25323.446419
-16351.2,8000,25328.488045
-16276.4,8000,25333.529346
-16315.0,8000,25338.574719
515199.8,8000,25345.746324
359079.0,8000,25350.744358
562673.4,8000,25355.755902
309613.6,8000,25360.752406
-14529.4,8000,25365.787684
-16078.6,8000,25373.002927
327678.2,8000,25377.988331
305937.6,8000,25382.974791
312877.4,8000,25387.965449
358372.4,8000,25392.949112
-15773.6,8000,25400.138685
-16275.0,8000,25405.162366
-15659.0,8000,25410.187906
709.2,8000,25415.197483
-16394.0,8000,25420.217355
-16493.6,8000,25427.441056
-16486.8,8000,25432.477782
-16454.8,8000,25437.512854
-16109.4,8000,25442.551719
-16495.8,8000,25447.603792
-15581.6,8000,25454.817257
-16056.4,8000,25459.844049
-10309.6,8000,25464.86631
1149891.0,8000,25469.848995
-15972.6,8000,25474.87524
-677.4,8000,25482.078282
-16126.8,8000,25487.108303
2638.8,8000,25492.123399
-16011.2,8000,25497.152207
-16047.8,8000,25502.180805
380162.6,8000,25509.360338
405207.4,8000,25514.362521
388603.6,8000,25519.345045
378260.8,8000,25524.326068
433543.2,8000,25529.311937
358132.4,8000,25536.490516
386379.8,8000,25541.488787
380997.0,8000,25546.484787
324898.0,8000,25551.479331
341364.2,8000,25556.47364
447161.4,8000,25563.624302
455223.0,8000,25568.595963
435247.4,8000,25573.566854
369948.8,8000,25578.54249
574651.2,8000,25583.514156
409699.6,8000,25589.571823
416519.8,8000,25594.55916
405322.4,8000,25599.549763
455269.2,8000,25604.536298
421040.0,8000,25609.534668
447497.0,8000,25616.68818
398544.8,8000,25621.668163
465508.6,8000,25626.636757
400564.6,8000,25631.618157
378544.0,8000,25636.598941
418957.8,8000,25643.786327
433565.2,8000,25648.789815
424474.4,8000,25653.799006
443696.2,8000,25658.806639
431528.8,8000,25663.817229
375279.8,8000,25671.016195
-6173.8,8000,25676.069076
396164.2,8000,25681.080671
413380.6,8000,25686.084851
437149.6,8000,25691.072683
390745.2,8000,25698.392256
446282.8,8000,25703.437963
466334.4,8000,25708.483872
421329.0,8000,25713.521991
404726.2,8000,25718.555705
452059.0,8000,25725.772966
420778.8,8000,25730.783491
429718.6,8000,25735.799814
448377.6,8000,25740.813992
436105.8,8000,25745.865566
434039.2,8000,25753.112602
430390.8,8000,25758.140973
379683.8,8000,25763.179752
430601.4,8000,25768.210022
426707.4,8000,25773.242931
394506.4,8000,25780.473023
428547.6,8000,25785.520577
429958.2,8000,25790.559283
449494.4,8000,25795.601922
394645.6,8000,25800.657111
425964.8,8000,25807.86748
419970.6,8000,25812.841466
457376.0,8000,25817.817701
481463.4,8000,25822.797516
452058.6,8000,25827.766192
2730.2,8000,25834.96487
437520.8,8000,25839.937417
442762.0,8000,25844.915637
445855.6,8000,25849.88547
442911.6,8000,25854.871765
406618.6,8000,25862.419852
460481.4,8000,25867.443786
432034.4,8000,25872.432046
447651.6,8000,25877.401852
406818.4,8000,25882.387672
405455.8,8000,25889.559954
397153.2,8000,25894.553843
388826.2,8000,25899.53006
438068.8,8000,25904.505433
414151.8,8000,25909.489301
377921.8,8000,25916.680737
440804.8,8000,25921.667204
407319.0,8000,25926.671935
376550.4,8000,25931.676468
440334.6,8000,25936.659141
500281.0,8000,25943.858475
409368.6,8000,25948.837346
474482.8,8000,25953.846782
424076.8,8000,25958.829964
447324.2,8000,25963.80955
374913.4,8000,25970.988662
439092.8,8000,25975.978377
389661.2,8000,25980.964656
449084.4,8000,25985.952598
455458.6,8000,25990.942659
450105.0,8000,25998.119081
442911.2,8000,26003.114627
397780.4,8000,26008.118024
417348.2,8000,26013.125164
400772.8,8000,26018.109973
417345.0,8000,26025.333313
375341.4,8000,26030.348
479113.6,8000,26035.317859
406911.6,8000,26040.295698
431529.0,8000,26045.28264
418263.6,8000,26052.779274
442684.0,8000,26057.771607
406228.2,8000,26062.766154
394348.4,8000,26067.762802
421375.8,8000,26072.751661
387274.2,8000,26080.19324
409824.4,8000,26085.20437
400398.0,8000,26090.217209
454451.6,8000,26095.214141
461271.2,8000,26100.241275
415384.0,8000,26107.400887
373740.0,8000,26112.393014
431899.0,8000,26117.397882
425948.4,8000,26122.365591
444137.0,8000,26127.347082
430061.0,8000,26134.602249
434892.4,8000,26139.583217
467285.4,8000,26144.564626
400108.8,8000,26149.54808
390365.2,8000,26154.547952
395533.2,8000,26161.72225
422135.8,8000,26166.743814
417912.8,8000,26171.733416
423934.4,8000,26176.72275
419092.4,8000,26181.70652
442635.0,8000,26188.856867
468209.6,8000,26193.821765
432084.4,8000,26198.807865
412268.2,8000,26203.82642
411535.4,8000,26208.830143
445541.2,8000,26215.984804
406583.4,8000,26220.963417
455094.4,8000,26225.949454
397717.8,8000,26230.928609
425462.0,8000,26235.905178
574520.6,8000,26243.062206
479796.8,8000,26248.051183
415262.2,8000,26253.020196
692164.2,8000,26258.003175
674056.2,8000,26262.982525
1055224.6,8000,26270.144246
1469252.8,8000,26275.123886
1126458.4,8000,26280.106453
1231680.0,8000,26285.090018
1083161.2,8000,26290.067155
1257947.6,8000,26297.220715
1220053.2,8000,26302.221281
980089.2,8000,26307.192595
1018871.2,8000,26312.20007
1155238.8,8000,26317.192264
699365.0,8000,26324.342597
675668.2,8000,26329.327039
757565.4,8000,26334.315321
801185.8,8000,26339.310138
754080.0,8000,26344.298259
779667.4,8000,26351.514417
572510.4,8000,26356.487496
796337.0,8000,26361.473219
940234.0,8000,26366.4612
733598.8,8000,26371.448882
846305.8,8000,26378.728663
852257.0,8000,26383.745878
873635.6,8000,26388.723928
902487.8,8000,26393.692415
514665.6,8000,26398.662791
778765.8,8000,26405.838475
987853.4,8000,26410.844773
455315.6,8000,26415.827018
758603.6,8000,26420.831532
953676.6,8000,26425.835305
577388.8,8000,26433.01706
667667.4,8000,26438.014464
748629.8,8000,26443.007314
650760.6,8000,26447.98788
781236.0,8000,26452.970438
